ID_Cliente,Abandono,Genero,Adulto_Mayor,Pareja,Dependientes,Antiguedad_Meses,Servicio_Telefono,Lineas_Multiples,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Tipo_Contrato,Facturacion_Sin_Papel,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias,Cantidad_Servicios
0281-CNTZX,0,1,0,1,0,0.875,1,0,0,0,0,0,0,0,0,2,1,2,0.01691542288557213,0.1403184860373875,0.66,0
0282-NVSJS,0,0,1,1,1,0.16666666666666666,0,0,1,0,0,0,1,0,0,0,1,1,0.1099502487562189,0.03889914608816063,0.98,1
0285-INHLN,0,1,0,1,1,0.375,1,0,1,1,1,0,0,0,0,0,1,3,0.36318407960199006,0.1721093930302331,1.82,2
0289-IVARM,0,0,0,0,0,0.4861111111111111,1,0,1,1,1,1,0,0,0,0,0,0,0.4208955223880596,0.2266097392107085,2.02,3
0292-WEGCH,0,0,0,1,1,0.75,1,1,1,0,1,1,1,1,1,0,1,0,0.6761194029850747,0.5198765289637665,2.87,6
0295-PPHDO,1,1,0,0,0,0.013888888888888888,1,1,2,0,0,0,0,1,1,0,1,0,0.7681592039800995,0.00884491114701131,3.18,3
0295-QVKPB,0,1,0,0,0,0.06944444444444445,1,0,1,0,0,1,1,1,0,0,1,3,0.454726368159204,0.034537272097853684,2.13,3
0297-RBCSG,0,1,0,0,0,0.2638888888888889,1,0,1,0,1,0,1,0,1,1,1,2,0.4686567164179104,0.13997807523655664,2.18,3
0298-XACET,0,1,0,1,1,0.7222222222222222,0,0,1,0,1,1,1,1,0,2,0,1,0.31791044776119404,0.29254558042926376,1.67,4
0301-FIDRB,0,0,0,1,1,1.0,0,0,1,1,1,1,1,1,1,2,1,2,0.45323383084577107,0.5383683360258482,2.13,6
0301-KOBTQ,0,1,0,0,0,0.4444444444444444,1,0,0,0,0,0,0,0,0,2,1,2,0.01791044776119402,0.06873413339487654,0.67,0
0302-JOIVN,1,0,0,1,0,0.1111111111111111,1,0,2,0,1,1,0,1,1,0,0,0,0.8248756218905472,0.09509577659819987,3.37,4
0303-UNCIP,0,1,0,0,0,0.5694444444444444,1,1,1,0,0,1,0,0,1,1,0,1,0.46517412935323377,0.28998384491114704,2.17,3
0303-WMMRN,0,1,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,0,0,1,1,0.009950248756218888,0.007760212324024925,0.64,0
0305-SQECB,0,0,0,0,1,0.15277777777777776,0,0,1,1,0,0,1,0,0,1,1,1,0.17711442786069648,0.04428802215555044,1.2,2
0306-JAELE,1,1,0,0,0,0.06944444444444445,1,0,2,0,0,0,1,1,1,0,1,0,0.7746268656716417,0.050150011539349185,3.2,3
0307-BCOPK,0,0,0,0,0,0.2222222222222222,1,0,0,0,0,0,0,0,0,1,0,1,0.007960199004975133,0.03552388645280406,0.64,0
0308-GIQJT,0,1,1,0,0,0.986111111111111,1,1,2,0,1,0,1,1,1,1,0,2,0.8706467661691543,0.8497634433417955,3.52,5
0308-IVGOK,0,0,0,0,0,0.15277777777777776,0,0,1,0,1,1,1,0,0,1,1,3,0.22039800995024872,0.046595891991691674,1.35,3
0310-MVLET,1,0,0,1,1,0.8472222222222222,1,1,2,0,1,0,0,1,1,0,1,0,0.8049751243781095,0.6913512577890607,3.3,4
0310-SUCIN,0,0,0,1,0,0.986111111111111,1,0,1,1,1,1,1,1,1,1,1,2,0.6621890547263681,0.6955111931687054,2.83,6
0310-VQXAM,0,1,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0,0,1,0.015920398009950265,0.018462958689129935,0.66,0
0311-QYWSS,0,0,0,0,0,0.08333333333333333,1,0,1,1,0,0,0,0,0,0,1,0,0.31044776119402984,0.03413339487652897,1.65,1
0311-UNPFF,1,0,0,0,0,0.3611111111111111,1,0,2,0,0,0,0,1,1,0,1,2,0.7019900497512437,0.2602757904454189,2.96,2
0314-TKOSI,0,0,0,0,0,0.08333333333333333,1,0,1,1,1,0,0,0,0,0,0,1,0.36716417910447763,0.03509116085852758,1.84,2
0315-LVCRK,0,1,0,0,0,0.15277777777777776,1,0,2,0,0,1,0,0,1,0,0,0,0.6621890547263681,0.10038656819755366,2.83,2
0318-QUUOB,1,1,0,1,0,0.013888888888888888,1,0,2,0,0,0,0,1,0,0,1,0,0.6199004975124378,0.007125548119086083,2.68,1
0318-ZOPWS,0,0,0,1,0,0.6805555555555555,1,0,0,0,0,0,0,0,0,2,1,2,0.018905472636815884,0.11014885760443112,0.67,0
0319-QZTCO,0,0,0,1,1,0.041666666666666664,1,0,1,0,1,0,0,1,0,0,1,3,0.4024875621890548,0.0172859450726979,1.96,2
0320-DWVTU,0,0,0,0,0,0.736111111111111,1,0,2,1,1,1,1,0,1,2,0,1,0.808457711442786,0.6237537502884837,3.32,5
0320-JDNQG,1,1,0,1,1,0.3194444444444444,1,0,2,1,0,0,1,1,1,0,1,0,0.8119402985074626,0.26684744980383107,3.33,4
0322-CHQRU,1,1,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,0,0,0.26965174129353237,0.008158319870759288,1.51,0
0322-YINQP,1,1,0,0,0,0.013888888888888888,1,0,1,1,0,0,0,0,0,0,1,1,0.3014925373134328,0.0034329563812600964,1.62,1
0323-XWWTN,0,1,0,0,1,0.041666666666666664,1,1,0,0,0,0,0,0,0,2,1,1,0.08109452736318407,0.01182206323563351,0.88,1
0324-BRPCJ,1,0,1,1,0,0.9444444444444444,1,1,2,0,1,0,0,1,1,0,1,0,0.8154228855721393,0.7884664204938842,3.34,4
0325-XBFAC,1,1,0,0,0,0.1111111111111111,1,0,2,0,0,1,0,1,1,0,1,0,0.7606965174129353,0.08325640433879529,3.16,3
0326-VDYXE,0,0,0,1,0,0.9722222222222222,1,1,2,0,0,1,0,1,1,1,1,0,0.7900497512437811,0.8035656588968382,3.26,4
0327-WFZSY,0,1,0,1,1,0.5416666666666666,1,1,2,0,0,1,0,1,1,1,0,0,0.8134328358208955,0.44042810985460423,3.33,4
0328-GRPMV,1,0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,0,0.5159203980099502,0.005919686129702285,2.34,0
0328-IBUPK,0,0,0,1,1,0.7083333333333333,0,0,1,1,0,0,1,0,0,2,0,2,0.15870646766169155,0.20346180475421188,1.14,2
0329-GTIAJ,1,0,0,0,0,0.041666666666666664,1,0,2,0,1,0,1,1,1,0,1,0,0.7925373134328358,0.034214170320793914,3.26,4
0330-BGYZE,0,1,0,1,0,0.8333333333333333,1,1,2,0,1,1,0,1,1,1,0,2,0.8383084577114427,0.7083775675051928,3.42,5
0330-IVZHA,1,0,0,1,0,0.06944444444444445,1,0,2,0,0,0,0,0,0,0,0,0,0.5144278606965175,0.03592776367412878,2.33,0
0334-GDDSO,1,1,1,0,0,0.041666666666666664,1,1,2,0,1,0,0,0,0,0,1,0,0.6278606965174128,0.02479806138933764,2.71,2
0334-ZFJSR,0,0,0,1,0,0.7638888888888888,1,1,1,1,1,0,1,0,0,1,1,3,0.47562189054726367,0.39733441033925687,2.2,4
0336-KXKFK,0,1,0,0,0,1.0,0,0,1,1,0,1,1,1,1,2,1,3,0.42736318407960205,0.5044368797599815,2.04,5
0336-PIKEI,0,1,1,1,0,1.0,1,0,1,1,1,1,1,1,0,2,0,2,0.5587064676616916,0.6164262635587353,2.48,5
0337-CNPZE,1,0,0,0,0,0.5694444444444444,1,1,2,0,1,1,0,1,1,0,1,0,0.8761194029850746,0.5105758135241172,3.54,5
0343-QLUZP,0,1,0,0,0,0.8333333333333333,0,0,1,1,1,1,0,0,0,2,0,2,0.21243781094527364,0.27760212324024924,1.32,3
0345-HKJVM,1,0,0,0,0,0.08333333333333333,1,0,2,0,0,0,0,1,1,0,0,0,0.7069651741293532,0.0644818832217863,2.98,2
0345-XMMUG,0,0,0,1,0,0.6388888888888888,1,1,2,0,1,1,1,1,1,2,1,3,0.9019900497512437,0.5579852296330488,3.63,6
0347-UBKUZ,0,0,0,0,0,0.20833333333333331,1,0,0,0,0,0,0,0,0,0,0,1,0.01641791044776117,0.034808446803600276,0.66,0
0348-SDKOL,1,0,0,1,0,0.8055555555555555,1,1,2,0,0,1,1,1,1,0,1,3,0.8343283582089552,0.6769674590353104,3.4,5
0354-VXMJC,0,1,0,1,1,0.3194444444444444,1,0,0,0,0,0,0,0,0,2,0,3,0.013432835820895522,0.047063235633510274,0.65,0
0354-WYROK,1,0,1,1,1,0.4305555555555555,1,0,2,0,0,1,1,1,1,0,1,0,0.8024875621890547,0.33377567505192707,3.3,4
0356-ERHVT,0,1,0,1,0,0.15277777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.2751243781094527,0.058054465728132935,1.53,0
0356-OBMAC,0,0,1,0,0,0.7777777777777777,1,1,2,0,1,1,1,1,0,2,1,2,0.8124378109452737,0.6563004846526657,3.33,5
0357-NVCRI,0,0,0,0,1,0.3472222222222222,1,0,0,0,0,0,0,0,0,0,0,3,0.01791044776119402,0.05226171243941842,0.67,0
0361-HJRDX,0,0,0,0,0,0.9444444444444444,0,0,1,1,1,1,1,1,1,2,0,3,0.45870646766169143,0.5216708977613663,2.14,6
0362-RAOQO,0,0,0,0,0,0.5555555555555556,1,0,0,0,0,0,0,0,0,2,0,3,0.013930348258706454,0.09363604892684053,0.65,0
0362-ZBZWJ,1,1,0,0,0,0.5,1,1,2,0,0,0,0,0,1,0,1,0,0.6631840796019901,0.35176552042464804,2.83,2
0363-QJVFX,1,1,0,0,0,0.4444444444444444,1,1,2,1,1,0,1,1,1,0,1,3,0.8945273631840797,0.3939649203784907,3.6,6
0363-SVHYR,0,1,0,1,1,0.986111111111111,1,1,1,1,1,1,1,1,1,2,0,2,0.6825870646766168,0.7206323563351027,2.9,7
0365-BZUWY,0,1,0,1,0,0.2361111111111111,1,1,2,0,1,1,0,1,1,0,1,0,0.8388059701492537,0.19890376182783293,3.42,5
0365-GXEZS,0,1,0,1,0,0.25,1,0,2,0,0,1,1,0,0,0,0,0,0.5965174129353233,0.16731479344564967,2.61,2
0365-TRTPY,0,0,0,0,0,0.5138888888888888,1,1,2,1,1,1,0,0,0,0,0,2,0.7258706467661692,0.38812600969305333,3.04,4
0366-NQSHS,0,1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,1,0.010945273631840807,0.0031790906992845607,0.64,0
0369-ZGOVK,0,0,0,1,1,0.38888888888888884,1,0,2,0,0,0,0,0,0,1,1,2,0.518905472636816,0.22771751673205634,2.35,0
0373-AIVNJ,0,1,0,0,0,0.125,0,0,1,1,1,1,0,0,0,1,0,1,0.21194029850746265,0.04087237479806139,1.32,3
0374-AACSZ,0,0,0,0,0,0.013888888888888888,1,0,1,1,0,0,0,0,0,0,0,0,0.31741293532338305,0.0036175859681513963,1.67,1
0374-FIUCA,0,1,0,1,0,0.9027777777777777,1,0,0,0,0,0,0,0,0,2,1,3,0.021393034825870627,0.1610489268405262,0.68,0
0374-IOEGQ,0,0,0,0,0,0.041666666666666664,1,0,1,0,0,0,0,0,0,0,0,0,0.26218905472636816,0.01198938379875375,1.49,0
0375-HVGXO,1,0,0,0,0,0.013888888888888888,0,0,1,0,0,0,0,1,0,0,1,0,0.16368159203980104,0.0018347565197322875,1.16,1
0376-OIWME,0,1,0,1,0,0.5,1,0,2,1,0,0,0,1,1,0,1,0,0.7497512437810945,0.3862508654511886,3.12,3
0376-YMCJC,1,1,0,0,0,0.3194444444444444,1,1,2,0,0,0,1,1,0,0,1,0,0.7199004975124377,0.2220632356335103,3.02,3
0377-JBKKT,0,1,0,1,1,0.3055555555555555,1,0,1,1,1,0,1,0,0,0,1,1,0.3950248756218906,0.14458804523424879,1.93,3
0378-CJKPV,0,0,0,1,0,1.0,1,1,2,1,1,1,1,1,1,2,0,3,0.9338308457711443,0.9170493884144935,3.74,7
0378-NHQXU,1,0,0,1,1,0.2361111111111111,1,1,2,0,0,1,0,1,0,0,0,0,0.6965174129353233,0.1663801061620125,2.94,3
0378-TOVMS,1,0,0,0,0,0.041666666666666664,1,0,2,0,0,0,1,0,1,0,0,0,0.672139303482587,0.02924071082390953,2.86,2
0378-XSZPU,1,1,0,1,0,0.8055555555555555,1,0,1,1,1,1,0,0,0,1,0,3,0.41840796019900495,0.40906992845603507,2.01,3
0379-DJQHR,0,1,0,1,1,0.9305555555555555,1,0,1,1,1,1,0,1,1,2,0,3,0.6278606965174128,0.6207939072236326,2.71,5
0380-NEAVX,0,1,1,0,0,0.4722222222222222,1,0,2,0,1,1,0,1,1,1,1,0,0.8119402985074626,0.3836083544888068,3.33,4
0380-ZCSBI,0,1,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0,0,3,0.01741293532338306,0.020759289176090465,0.67,0
0383-CLDDA,0,0,0,0,0,0.9583333333333333,1,1,1,1,0,1,1,1,1,2,1,3,0.6676616915422885,0.6783521809369951,2.84,6
0384-LPITE,0,1,0,0,0,0.5555555555555556,0,0,1,1,1,1,0,1,1,1,0,3,0.435820895522388,0.287647126702054,2.07,5
0384-RVBPI,0,1,0,0,0,0.2777777777777778,1,0,1,1,0,1,0,0,1,0,0,3,0.4592039800995025,0.15921993999538425,2.15,3
0386-CWRGM,0,0,0,1,1,0.6388888888888888,1,0,0,0,0,0,0,0,0,2,0,1,0.011442786069651711,0.10951419339949228,0.65,0
0388-EOPEX,1,0,0,1,0,0.027777777777777776,1,0,2,1,0,0,0,0,0,0,1,0,0.5587064676616916,0.013916455111931687,2.48,1
0390-DCFDQ,1,0,1,1,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,1,0.5194029850746269,0.005960073851834756,2.35,0
0392-BZIUW,0,0,0,1,0,1.0,1,1,2,1,0,1,0,1,1,2,1,3,0.86318407960199,0.8736441264712671,3.5,5
0394-YONDK,0,1,0,1,1,0.9722222222222222,1,1,0,0,0,0,0,0,0,2,0,3,0.06865671641791044,0.20440226171243944,0.84,1
0396-HUJBP,0,0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,1,0.010447761194029848,0.0029540733902607887,0.64,0
0396-UKGAI,0,1,0,0,1,0.3194444444444444,1,0,1,0,1,0,1,0,0,0,1,2,0.3686567164179104,0.14601892453265639,1.84,2
0396-YCHWO,0,1,0,1,0,0.5,1,1,2,0,0,0,0,1,1,0,1,0,0.7676616915422886,0.39873067159012227,3.18,3
0397-GZBBC,1,1,1,1,0,0.8194444444444444,1,1,2,0,0,0,0,1,1,0,1,2,0.7522388059701491,0.6411204708054465,3.13,3
0397-ZXWQF,0,1,0,0,0,0.9305555555555555,1,0,0,0,0,0,0,0,0,2,0,2,0.02238805970149252,0.16295291945534274,0.68,0
0401-WDBXM,0,1,0,1,1,1.0,1,1,2,1,0,1,0,1,1,2,1,2,0.8686567164179103,0.8681571659358412,3.52,5
0402-CQAJN,1,0,0,0,0,0.5138888888888888,1,1,2,0,1,1,0,1,1,0,1,2,0.8323383084577115,0.4069409185321948,3.4,5
0402-OAMEN,0,0,0,1,1,1.0,1,1,0,0,0,0,0,0,0,2,0,2,0.061691542288557194,0.19504961920147704,0.82,1
0404-AHASP,0,1,0,1,0,1.0,1,0,0,0,0,0,0,0,0,2,0,3,0.014427860696517386,0.16190860835448884,0.66,0
0404-SWRVG,1,1,0,0,0,0.041666666666666664,1,1,2,0,0,0,0,0,0,0,1,0,0.5587064676616916,0.024319178398338335,2.48,1
0406-BPDVR,1,0,1,1,0,0.75,1,1,2,0,1,0,0,1,1,1,1,3,0.8283582089552238,0.6178513731825526,3.38,4
0407-BDJKB,1,1,0,1,0,0.8333333333333333,1,1,2,0,1,1,0,1,0,0,1,0,0.7711442786069651,0.660523886452804,3.19,4
0409-WTMPL,0,0,0,1,0,0.8055555555555555,1,1,2,1,1,1,0,1,1,1,1,3,0.9194029850746269,0.7509635356565889,3.69,6
0410-IPFTY,0,0,0,1,0,0.4305555555555555,1,0,2,0,1,0,0,0,1,0,1,2,0.6527363184079601,0.3064101084698823,2.8,2
0411-EZJZE,0,0,0,0,0,0.041666666666666664,1,1,1,0,0,0,0,1,0,0,1,0,0.417910447761194,0.017505192707131318,2.01,2
0412-UCCNP,0,1,0,0,0,0.7638888888888888,1,0,1,1,0,1,1,0,0,2,1,0,0.4074626865671642,0.36430302330948533,1.97,3
0415-MOSGF,1,0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,1,0.2601990049751243,0.0029540733902607887,1.48,0
0419-YAAPX,0,1,0,1,0,0.6805555555555555,1,0,2,0,1,0,0,1,0,0,1,3,0.6671641791044776,0.49378606046618967,2.84,2
0420-BWTPW,1,1,0,0,1,0.1111111111111111,0,0,1,0,0,0,0,0,0,0,0,1,0.07213930348258707,0.022663281790906993,0.85,0
0420-HLGXF,0,0,1,0,0,0.5416666666666666,1,1,2,0,0,1,0,1,1,0,1,0,0.8109452736318408,0.46355873528732977,3.32,4
0420-TXVSG,0,1,0,1,0,0.9166666666666666,1,1,1,1,1,1,0,0,0,2,1,3,0.4761194029850746,0.5088449111470112,2.2,4
0422-OHQHQ,0,0,0,1,1,0.20833333333333331,1,0,0,0,0,0,0,0,0,1,0,1,0.02288557213930348,0.03198130625432726,0.68,0
0422-UXFAP,0,0,0,1,0,0.7083333333333333,1,1,2,0,0,1,0,1,1,1,1,0,0.8019900497512437,0.5687456727440573,3.3,4
0423-UDIJQ,0,1,1,0,0,0.125,1,0,1,0,0,0,1,0,0,0,0,1,0.3079601990049751,0.04951534733441034,1.64,1
0426-TIRNE,1,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,1,0.026368159203980085,0.00024232633279483006,0.7,0
0428-AXXLJ,0,1,0,0,0,0.3472222222222222,1,0,0,0,0,0,0,0,0,1,1,2,0.01243781094527363,0.05740826217401339,0.65,0
0428-IKYCP,0,1,0,1,0,0.3055555555555555,1,0,2,0,0,1,0,1,0,0,1,2,0.6840796019900497,0.2113835679667667,2.9,2
0430-IHCDJ,0,1,0,0,0,0.20833333333333331,1,1,1,0,0,0,0,0,0,0,1,0,0.30597014925373134,0.0842891760904685,1.63,1
0431-APWVY,1,0,0,1,1,0.38888888888888884,1,0,2,0,0,0,0,1,1,1,1,2,0.7149253731343282,0.2977325178859912,3.0,2
0432-CAJZV,0,1,0,0,0,0.041666666666666664,1,0,2,0,0,0,0,1,1,0,0,1,0.7208955223880598,0.02525386568197554,3.02,2
0434-CSFON,0,0,0,1,0,0.6527777777777778,1,1,2,0,0,1,0,1,1,0,1,0,0.818407960199005,0.5409993076390492,3.35,4
0436-TWFFZ,0,0,0,0,0,0.9305555555555555,1,1,1,1,0,1,1,1,1,2,1,1,0.6666666666666666,0.6572120932379414,2.84,6
0439-IFYUN,0,0,1,0,0,0.25,1,0,2,0,1,0,0,0,0,0,1,0,0.5616915422885572,0.1472190168474498,2.49,1
0440-EKDCF,0,1,0,1,0,0.861111111111111,1,0,1,0,1,1,1,0,0,2,1,3,0.41691542288557215,0.4309254558042926,2.01,3
0440-MOGPM,0,0,0,0,0,0.5694444444444444,1,1,1,0,1,1,0,1,1,1,1,0,0.6199004975124378,0.37446342026309715,2.68,5
0440-QEXBZ,0,0,0,0,0,0.611111111111111,1,1,1,0,0,0,0,0,0,0,1,1,0.31741293532338305,0.24466882067851373,1.67,1
0440-UEDAI,0,0,0,0,0,0.736111111111111,1,0,2,0,1,1,1,0,1,1,1,3,0.7582089552238807,0.5797311331640895,3.15,4
0442-TDYUO,0,1,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,2,1,1,0.01791044776119402,0.11737825986614356,0.67,0
0442-ZXKVS,0,0,1,1,0,0.75,1,1,2,1,1,1,1,1,1,1,1,2,0.9686567164179104,0.7399319178398338,3.85,7
0447-BEMNG,1,0,0,1,0,0.6666666666666666,0,0,1,1,0,1,0,0,1,0,1,2,0.2691542288557213,0.24534964228017542,1.51,3
0447-RXSGD,0,1,0,0,0,0.3333333333333333,1,1,2,0,1,0,0,1,1,0,1,2,0.8099502487562189,0.27533464112624045,3.32,4
0448-YZNZE,0,1,1,1,0,0.375,1,1,2,0,1,1,0,0,1,0,1,0,0.7691542288557214,0.28749134548811445,3.18,4
0454-OKRCT,0,1,0,0,0,0.4583333333333333,1,0,2,0,1,0,1,0,0,2,0,2,0.6203980099502486,0.3037502884837295,2.69,2
0455-ENTCR,0,1,0,1,0,0.9166666666666666,1,1,1,1,1,0,1,1,1,2,0,0,0.6666666666666666,0.6369201477036696,2.84,6
0455-XFASS,0,0,0,1,1,0.041666666666666664,1,0,2,0,0,0,0,0,0,0,1,0,0.5104477611940298,0.02093237941380106,2.32,0
0458-HEUZG,0,0,0,0,0,0.18055555555555555,0,0,1,0,0,1,1,0,0,2,0,1,0.1706467661691542,0.049803831063927995,1.18,2
0459-SPZHJ,0,1,0,1,1,0.875,1,1,1,1,1,1,0,1,1,2,0,3,0.6492537313432836,0.6249942303254097,2.78,6
0461-CVKMU,1,0,0,1,1,0.3194444444444444,1,0,2,0,1,1,1,0,0,0,0,0,0.6522388059701492,0.21710708516039698,2.79,3
0463-TXOAK,0,1,0,0,1,0.7222222222222222,1,1,0,0,0,0,0,0,0,2,0,3,0.07313432835820893,0.15182321717055158,0.85,1
0463-WZZKO,0,1,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,0,0,1,3,0.02487562189054726,0.005573505654281098,0.69,0
0463-ZSDNT,0,1,0,0,0,0.1388888888888889,1,0,1,0,0,0,0,0,1,0,1,2,0.3830845771144279,0.05590237710593123,1.89,1
0464-WJTKO,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,2,0,2,0.01840796019900498,0.16640318486037387,0.67,0
0468-YRPXN,0,1,0,0,0,0.40277777777777773,1,0,2,0,0,1,1,1,1,0,1,3,0.8014925373134327,0.3217516732056312,3.29,4
0471-ARVMX,0,0,1,1,0,0.861111111111111,1,1,2,1,0,1,0,1,1,1,1,0,0.861691542288557,0.7262981767828294,3.49,5
0471-LVHGK,1,1,0,1,0,0.5694444444444444,1,1,1,0,0,1,0,1,1,1,1,0,0.5447761194029851,0.34414954996538194,2.43,4
0475-RIJEP,1,1,0,0,0,0.5972222222222222,1,1,2,0,1,0,0,0,0,0,1,0,0.5930348258706467,0.3862277867528271,2.6,2
0479-HMSWA,0,0,0,0,1,0.3611111111111111,1,0,2,0,1,1,1,1,1,2,1,0,0.8676616915422884,0.3111585506577429,3.51,5
0480-BIXDE,0,0,0,1,0,0.2638888888888889,1,0,2,0,0,1,0,1,1,0,1,0,0.781592039800995,0.1989672282483268,3.23,3
0480-KYJVA,0,0,0,1,1,1.0,1,1,0,0,0,0,0,0,0,2,0,3,0.05970149253731341,0.20375028848372953,0.81,1
0481-SUMCB,0,0,1,0,0,0.625,1,1,2,0,0,1,0,1,1,1,1,2,0.8348258706467663,0.5442591737825987,3.41,4
0484-FFVBJ,0,1,0,0,0,0.4444444444444444,1,0,1,0,0,0,0,1,1,1,1,2,0.46368159203980097,0.22988114470343873,2.16,2
0484-JPBRU,0,1,0,0,0,0.5694444444444444,1,1,0,0,0,0,0,0,0,0,1,2,0.06965174129353235,0.11281444726517426,0.84,1
0485-ZBSLN,0,1,0,1,1,0.9027777777777777,1,1,0,0,0,0,0,0,0,2,0,3,0.06467661691542287,0.19574198015231942,0.82,1
0486-HECZI,1,1,0,1,0,0.7638888888888888,1,1,2,1,1,0,0,1,0,0,1,0,0.7810945273631841,0.6023655665820448,3.22,4
0486-LGCCH,0,1,0,1,1,0.15277777777777776,1,0,0,0,0,0,0,0,0,2,0,1,0.013930348258706454,0.0238806831294715,0.65,0
0487-CRLZF,0,0,0,0,0,0.6805555555555555,1,0,1,0,0,1,1,1,1,2,1,2,0.5592039800995025,0.4273136395107316,2.48,4
0487-RPVUM,0,1,0,1,0,0.8472222222222222,1,1,2,1,0,1,1,1,0,0,0,2,0.8074626865671642,0.6836891299330717,3.31,5
0487-VVUVK,0,1,0,1,1,0.3472222222222222,1,0,0,0,0,0,0,0,0,0,1,1,0.008955223880596996,0.05294253404108009,0.64,0
0488-GSLFR,1,0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,0,0.5099502487562189,0.005850450034618047,2.32,0
0489-WMEMG,0,0,0,0,1,0.3194444444444444,1,0,1,0,0,0,1,0,0,1,1,0,0.31044776119402984,0.12699630740826218,1.65,1
0491-KAPQG,0,1,0,0,0,0.29166666666666663,1,1,2,0,0,0,0,0,0,0,1,0,0.5517412935323384,0.17769443803369492,2.46,1
0495-RVCBF,1,0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,1,0,1,0,0.6114427860696517,0.0070274636510500805,2.66,1
0495-ZBNGW,1,1,1,1,0,0.06944444444444445,1,1,2,0,0,1,0,0,0,0,1,2,0.6134328358208956,0.03752019386106624,2.66,2
0496-AHOOK,0,1,0,1,0,0.3333333333333333,1,0,1,1,0,0,1,1,1,1,0,2,0.5587064676616916,0.1954881144703439,2.48,4
0504-HHAPI,1,0,1,0,0,0.375,1,1,2,0,0,1,0,0,1,0,0,3,0.6970149253731343,0.2825928917609047,2.94,3
0505-SPOOW,0,0,0,1,0,0.9722222222222222,1,0,0,0,0,0,0,0,0,2,0,2,0.015422885572139305,0.15911031617816757,0.66,0
0506-LVNGN,1,0,1,0,0,0.06944444444444445,1,0,2,0,0,1,0,0,0,0,1,3,0.5701492537313433,0.03817793676436649,2.52,1
0506-YLVKJ,0,1,0,1,1,0.6388888888888888,1,0,0,0,0,0,0,0,0,2,1,1,0.019402985074626844,0.10369836141241635,0.67,0
0508-OOLTO,0,0,0,1,1,0.027777777777777776,1,0,2,0,0,0,0,0,0,0,1,0,0.5313432835820896,0.01349526886683591,2.39,0
0508-SQWPL,0,0,0,1,1,0.7916666666666666,1,0,0,0,0,0,0,0,0,2,1,2,0.01840796019900498,0.12334410339256868,0.67,0
0510-EXSMQ,0,0,0,0,0,0.125,1,0,2,0,0,0,0,0,0,0,0,0,0.5054726368159204,0.07300946226632818,2.3,0
0511-JTEOY,1,0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,1,0.5258706467661691,0.006035079621509347,2.37,0
0512-FLFDW,0,0,1,1,0,0.8333333333333333,1,1,2,0,0,1,0,1,1,1,1,3,0.818407960199005,0.6935379644588046,3.35,4
0513-RBGPE,0,1,0,1,1,0.5138888888888888,1,1,1,1,0,1,1,0,0,2,1,3,0.4432835820895522,0.2607835218093699,2.09,4
0515-YPMCW,1,1,0,0,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,1,0.5194029850746269,0.005960073851834756,2.35,0
0516-OOHAR,0,1,0,1,1,0.38888888888888884,1,0,2,0,1,1,0,1,1,1,0,2,0.8169154228855721,0.320816985921994,3.34,4
0516-QREYC,0,0,1,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,1,1,0.020398009950248763,0.05090583891068544,0.68,0
0516-UXRMT,0,0,0,0,0,0.861111111111111,1,1,2,1,1,1,0,0,0,1,1,0,0.7343283582089551,0.6620124624971152,3.07,4
0516-VRYBW,1,0,0,0,1,0.25,1,0,0,0,0,0,0,0,0,1,0,2,0.018905472636815884,0.042932148626817455,0.67,0
0516-WJVXC,1,0,0,0,0,0.06944444444444445,1,0,1,1,0,0,1,0,0,0,0,0,0.3577114427860697,0.033400646203554124,1.81,2
0519-DRGTI,0,0,0,1,1,0.2777777777777778,1,0,0,0,0,0,0,0,0,0,0,1,0.020895522388059695,0.04890376182783292,0.68,0
0519-XUZJU,1,0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,1,0.5223880597014925,0.005994691899376876,2.36,0
